0.8,0.717178526
0.81,0.72407357
0.82,0.735306963
0.83,0.746697356
0.84,0.7619627
0.85,0.778007547
0.86,0.79185222
0.87,0.801835821
0.88,0.807522905
0.89,0.806471813
0.9,0.805717811
0.91,0.808028152
0.92,0.813956201
0.93,0.820914039
0.94,0.830978983
0.95,0.840749071
0.96,0.849584695
0.97,0.855342504
0.98,0.853102167
0.99,0.846012452
1,0.838772287
1.01,0.83731217
1.02,0.839480833
1.03,0.844110081
1.04,0.849179109
1.05,0.853829127
1.06,0.855649926
1.07,0.853801162
1.08,0.845981047
1.09,0.83158098
1.1,0.817399274
1.11,0.807395905
1.12,0.80211804
1.13,0.801059509
1.14,0.80348531
1.15,0.8087735
1.16,0.815461611
1.17,0.821294246
1.18,0.827824173
1.19,0.834326086
1.2,0.837555635
1.21,0.838195526
1.22,0.836128004
1.23,0.828314315
1.24,0.812288458
1.25,0.79042381
1.26,0.769006206
1.27,0.750643288
1.28,0.735996108
1.29,0.726322878
1.3,0.720846233
1.31,0.71792632
1.32,0.716057053
1.33,0.715416165
1.34,0.717214615
1.35,0.720356331
1.36,0.722568845
1.37,0.722661402
1.38,0.720935704
1.39,0.71608897
1.4,0.707874695
1.41,0.696596548
1.42,0.68200032
1.43,0.665608113
1.44,0.648921842
1.45,0.632779255
1.46,0.618135357
1.47,0.606197727
1.48,0.597057188
1.49,0.589778247
1.5,0.58334506
1.51,0.577730473
1.52,0.573352457
1.53,0.569125296
1.54,0.564227722
1.55,0.558399271
1.56,0.552194363
1.57,0.545703298
1.58,0.539262695
1.59,0.533821464
1.6,0.530328508
1.61,0.52686379
1.62,0.522043239
1.63,0.515137102
1.64,0.505103955
1.65,0.494182543
1.66,0.484546851
1.67,0.476994911
1.68,0.47164195
1.69,0.46769868
1.7,0.463945233
1.71,0.459960253
1.72,0.456263667
1.73,0.452754387
1.74,0.449861073
1.75,0.448101401
1.76,0.446681786
1.77,0.44576422
1.78,0.445029701
1.79,0.4440657
1.8,0.443722452
1.81,0.443706349
1.82,0.442941731
1.83,0.441620155
1.84,0.44081095
1.85,0.44052556
1.86,0.440106791
1.87,0.438836045
1.88,0.436341195
1.89,0.433781593
1.9,0.431899108
1.91,0.4301305
1.92,0.427809739
1.93,0.424362912
1.94,0.419739768
1.95,0.414519288
1.96,0.409375041
1.97,0.404474124
1.98,0.399702409
1.99,0.39502062
2,0.390705276
2.01,0.387097415
2.02,0.384337912
2.03,0.382035685
2.04,0.379670846
2.05,0.376876915
2.06,0.373721083
2.07,0.370628806
2.08,0.368034831
2.09,0.366078469
2.1,0.364439071
2.11,0.362849674
2.12,0.361190864
2.13,0.359134976
2.14,0.356561647
2.15,0.353767386
2.16,0.351205226
2.17,0.349188591
2.18,0.347685989
2.19,0.346506584
2.2,0.345430508
2.21,0.344148176
2.22,0.342549099
2.23,0.340774897
2.24,0.339008923
2.25,0.33746845
2.26,0.336311322
2.27,0.335486368
2.28,0.334799903
2.29,0.333922821
2.3,0.332576354
2.31,0.330905379
2.32,0.329317891
2.33,0.328161289
2.34,0.327551761
2.35,0.327353676
2.36,0.327274742
2.37,0.327023326
2.38,0.326449836
2.39,0.325688847
2.4,0.324999276
2.41,0.324497889
2.42,0.32408613
2.43,0.323599384
2.44,0.322960979
2.45,0.322205993
2.46,0.321425373
2.47,0.320780674
2.48,0.320401769
2.49,0.320216713
2.5,0.320015813
2.51,0.319716779
2.52,0.319364701
2.53,0.3188768
2.54,0.318064589
2.55,0.316930966
2.56,0.31568956
2.57,0.314477793
2.58,0.313313809
2.59,0.312222622
2.6,0.311259223
2.61,0.310408784
2.62,0.309648958
2.63,0.309012091
2.64,0.30854011
2.65,0.308303744
2.66,0.308364075
2.67,0.308570731
2.68,0.308506866
2.69,0.307919074
2.7,0.306909687
2.71,0.305705167
2.72,0.304523909
2.73,0.303503985
2.74,0.302709431
2.75,0.302227122
2.76,0.302080495
2.77,0.302120036
2.78,0.302084011
2.79,0.301784114
2.8,0.301264235
2.81,0.300777253
2.82,0.300386249
2.83,0.299726511
2.84,0.298593787
2.85,0.297410594
2.86,0.296342048
2.87,0.295368292
2.88,0.29461238
2.89,0.294102177
2.9,0.293674903
2.91,0.293227142
2.92,0.292745446
2.93,0.292238074
2.94,0.291767474
2.95,0.291324583
2.96,0.290770895
2.97,0.290053548
2.98,0.289188757
2.99,0.288097273
3,0.28682321
3.01,0.28556223
3.02,0.284378817
3.03,0.283234495
3.04,0.282140194
3.05,0.281129962
3.06,0.280177015
3.07,0.279203469
3.08,0.278194541
3.09,0.277197082
3.1,0.276221816
3.11,0.275234987
3.12,0.274234214
3.13,0.273306462
3.14,0.272536558
3.15,0.271837291
3.16,0.270989354
3.17,0.269879353
3.18,0.268594195
3.19,0.267260397
3.2,0.2659761
3.21,0.2648088
3.22,0.263748175
3.23,0.262766701
3.24,0.261861236
3.25,0.261033734
3.26,0.260320331
3.27,0.259766915
3.28,0.259356774
3.29,0.258995343
3.3,0.258571791
3.31,0.258088343
3.32,0.25769013
3.33,0.257513182
3.34,0.25757724
3.35,0.257835033
3.36,0.2581889
3.37,0.258464843
3.38,0.258442283
3.39,0.257972867
3.4,0.257115436
3.41,0.256094556
3.42,0.255126173
3.43,0.25433622
3.44,0.253785209
3.45,0.253478558
3.46,0.25331581
3.47,0.253057558
3.48,0.252422327
3.49,0.251289604
3.5,0.249784833
3.51,0.24812841
3.52,0.246477061
3.53,0.244923023
3.54,0.243540155
3.55,0.242387605
3.56,0.241498464
3.57,0.240870681
3.58,0.240468458
3.59,0.24024232
3.6,0.240151237
3.61,0.240172974
3.62,0.24030131
3.63,0.240536834
3.64,0.240882291
3.65,0.241336004
3.66,0.2418668
3.67,0.242385452
3.68,0.242761034
3.69,0.242895513
3.7,0.242783245
3.71,0.242489424
3.72,0.242084904
3.73,0.241597721
3.74,0.240990957
3.75,0.240168931
3.76,0.239030718
3.77,0.237548815
3.78,0.23580133
3.79,0.233932673
3.8,0.232092216
3.81,0.230390137
3.82,0.228878757
3.83,0.227566407
3.84,0.226448909
3.85,0.225529423
3.86,0.224819568
3.87,0.224329816
3.88,0.224056129
3.89,0.223968583
3.9,0.224012183
3.91,0.224124797
3.92,0.224253149
3.93,0.224350533
3.94,0.224375156
3.95,0.224298413
3.96,0.224105664
3.97,0.223793536
3.98,0.223375121
3.99,0.222885636
4,0.222377345
